ID,Date,Type,Assets,Liabilities,Equity,Name
600270,2010-01-01,A,5375759870,798755132.1,4577004738,外运发展
600270,2010-03-31,A,5933960050,1007952148,4926007902,外运发展
600270,2010-06-30,A,5775606761,928232678.3,4847374083,外运发展
600270,2010-09-30,A,6068059672,956585364.7,5111474307,外运发展
600270,2010-12-31,A,6142061941,968812533.4,5173249408,外运发展
600270,2011-01-01,A,6142061941,968812533.4,5173249408,外运发展
600270,2011-03-31,A,5948860079,850407061.5,5098453018,外运发展
600270,2011-06-30,A,5783343146,791399078.1,4991944068,外运发展
600270,2011-09-30,A,5672816091,745905503.1,4926910588,外运发展
600270,2011-12-31,A,5523367157,660070357.2,4863296800,外运发展
600270,2012-01-01,A,5523367157,660070357.2,4863296800,外运发展
600270,2012-03-31,A,5592275393,658789564.1,4933485829,外运发展
600270,2012-06-30,A,5741873908,801209949.5,4940663958,外运发展
600270,2012-09-30,A,5732610978,736336072.7,4996274906,外运发展
600270,2012-12-31,A,6003912891,743384501.8,5260528390,外运发展
600272,2005-01-01,A,1912824834,1756488029,156336805.3,开开实业
600272,2005-03-31,A,1901479338,1738939705,162539633.5,开开实业
600272,2005-06-30,A,1649308401,1472329940,176978460.6,开开实业
600272,2005-09-30,A,1098613761,911743073.8,186870687.4,开开实业
600272,2005-12-31,A,1065793625,889144645.6,176648979.8,开开实业
600272,2006-01-01,A,1065793625,889144645.6,176648979.8,S 开开
600272,2006-03-31,A,1036303905,858713886.9,177590018.3,开开实业
600272,2006-06-30,A,986052265.9,833079747.9,152972518,开开实业
600272,2006-09-30,A,926289827,786540338.3,139749488.8,开开实业
600272,2006-12-31,A,972717049.9,843568836.4,129148213.5,S 开开
600272,2007-01-01,A,959752487.2,843024019.4,116728467.7,开开实业
600272,2007-03-31,A,954951009.4,837029784.6,117921224.8,S 开开
600272,2007-06-30,A,878088157.9,758859483.5,119228674.4,开开实业
600272,2007-09-30,A,877334675.6,758333532.2,119001143.4,开开实业
600272,2007-12-31,A,1010886506,760610589.8,250275916.7,开开实业
600272,2008-01-01,A,1010886506,760610589.8,250275916.7,开开实业
600272,2008-03-31,A,979517130.6,762969365.9,216547764.6,开开实业
600272,2008-06-30,A,939019811.5,732065161.3,206954650.2,开开实业
600272,2008-09-30,A,932292187,725765591.6,206526595.3,开开实业
600272,2008-12-31,A,989483445.5,800507827.5,188975617.9,开开实业
600272,2009-01-01,A,989483445.5,800507827.5,188975617.9,开开实业
600272,2009-03-31,A,970833153.6,771613976.2,199219177.4,开开实业
600272,2009-06-30,A,1052764074,813281018,239483056.5,开开实业
600272,2009-09-30,A,959436522.1,721773492.8,237663029.3,开开实业
600272,2009-12-31,A,991044489.1,728131071.6,262913417.6,开开实业
600272,2010-01-01,A,991044489.1,728131071.6,262913417.6,开开实业
600272,2010-03-31,A,957035969.3,663621583.2,293414386.1,开开实业
600272,2010-06-30,A,952720248.1,674847391.4,277872856.7,开开实业
600272,2010-09-30,A,981183782.1,695454573.4,285729208.7,开开实业
600272,2010-12-31,A,1090571583,758672076.4,331899506.8,开开实业
600272,2011-01-01,A,1090571583,758672076.4,331899506.8,开开实业
600272,2011-03-31,A,1123600424,751644175.4,371956248.5,开开实业
600272,2011-06-30,A,1004866667,629822013.7,375044653.8,开开实业
600272,2011-09-30,A,1009224178,659488380.7,349735797.6,开开实业
600272,2011-12-31,A,976761541.9,632242278.9,344519263,开开实业
600272,2012-01-01,A,976761541.9,632242278.9,344519263,开开实业
600272,2012-03-31,A,1000714511,629174939.5,371539571.7,开开实业
600272,2012-06-30,A,992724985.3,633084912.3,359640073,开开实业
600272,2012-09-30,A,1000192756,646805813.1,353386942.7,开开实业
600272,2012-12-31,A,975087869.5,622270831.7,352817037.8,开开实业
600273,2005-01-01,A,887214026.9,272448154.4,614765872.5,G 华芳
600273,2005-03-31,A,830805258.1,211325164.5,619480093.6,华芳纺织
600273,2005-06-30,A,823114761,208611563.6,614503197.4,华芳纺织
600273,2005-09-30,A,824440613.4,205030356.7,619410256.6,华芳纺织
600273,2005-12-31,A,827900905.9,208380742.4,619520163.5,G 华芳
600273,2006-01-01,A,827900905.9,208380742.4,619520163.5,华芳纺织
600273,2006-03-31,A,780027300.9,156291788.1,623735512.8,G 华芳
600273,2006-06-30,A,684774347.3,65052813.12,619721534.2,G 华芳
600273,2006-09-30,A,709694486.4,85650719.3,624043767.1,G 华芳
600273,2006-12-31,A,903814649.2,279236522.5,624578126.7,华芳纺织
600273,2007-01-01,A,1878659234,1093736441,784922793.9,华芳纺织
600273,2007-03-31,A,927982690,298008513.8,629974176.2,华芳纺织
600273,2007-06-30,A,899907754,267527763.3,632379990.8,华芳纺织
600273,2007-09-30,A,1578742791,777747329.5,800995461.8,华芳纺织
600273,2007-12-31,A,1633269491,810636743.3,822632748.1,华芳纺织
600273,2008-01-01,A,1633269491,810636743.3,822632748.1,华芳纺织
600273,2008-03-31,A,1601664632,775897256.2,825767375.9,华芳纺织
600273,2008-06-30,A,1648826568,798919180.8,849907387.4,华芳纺织
600273,2008-09-30,A,1619140345,780652530.1,838487814.6,华芳纺织
600273,2008-12-31,A,1573706381,735188496.3,838517885.1,华芳纺织
600273,2009-01-01,A,1573706381,735188496.3,838517885.1,华芳纺织
600273,2009-03-31,A,1643229934,804131688.3,839098245.5,华芳纺织
600273,2009-06-30,A,1651760158,829692284.9,822067872.8,华芳纺织
600273,2009-09-30,A,1644018786,827058180.3,816960605.4,华芳纺织
600273,2009-12-31,A,1765477053,958342301.6,807134751.3,华芳纺织
600273,2010-01-01,A,1765477053,958342301.6,807134751.3,华芳纺织
600273,2010-03-31,A,1882633261,1065842242,816791019,华芳纺织
600273,2010-06-30,A,1939999793,1103611912,836387880.5,华芳纺织
600273,2010-09-30,A,2059661287,1196548470,863112817,华芳纺织
600273,2010-12-31,A,2421653856,1478633153,943020703.4,华芳纺织
600273,2011-01-01,A,2421653856,1478633153,943020703.4,华芳纺织
600273,2011-03-31,A,2118891032,1179450531,939440500.9,华芳纺织
600273,2011-06-30,A,2143173982,1280135514,863038468,华芳纺织
600273,2011-09-30,A,1964111047,1191886505,772224541.8,华芳纺织
600273,2011-12-31,A,1802863354,1211553457,591309896.7,华芳纺织
600273,2012-01-01,A,1802863354,1211553457,591309896.7,华芳纺织
600273,2012-03-31,A,1835394935,1269252581,566142353.9,华芳纺织
600273,2012-06-30,A,1855608817,1299147242,556461575.2,华芳纺织
600273,2012-09-30,A,1657945228,1126370629,531574599,华芳纺织
600273,2012-12-31,A,1447923046,842686578.2,605236467.6,华芳纺织
600275,2005-01-01,A,2767575192,1933483701,834091491,武昌鱼
600275,2005-03-31,A,2539355004,1693425558,845929446.3,武昌鱼
600275,2005-06-30,A,2511840049,1679440085,832399964.5,武昌鱼
600275,2005-09-30,A,2513805149,1692265678,821539471.3,武昌鱼
600275,2005-12-31,A,2189631581,1339908370,849723211.4,武昌鱼
600275,2006-01-01,A,2189631581,1339908370,849723211.4,武昌鱼
600275,2006-03-31,A,2204718273,1366457583,838260689.4,武昌鱼
600275,2006-06-30,A,2148307347,1321925201,826382146.1,武昌鱼
600275,2006-09-30,A,2698888304,1884898350,813989954.4,武昌鱼
600275,2006-12-31,A,2380349149,1656669677,723679471.6,武昌鱼
600275,2007-01-01,A,2256426929,1656669677,599757251.9,武昌鱼
600275,2007-03-31,A,2308946804,1709488056,599458748,武昌鱼
600275,2007-06-30,A,2368659349,1775629791,593029558.4,武昌鱼
600275,2007-09-30,A,2365387825,2037066190,328321634.8,武昌鱼
600275,2007-12-31,A,2513402063,2220930128,292471935.7,武昌鱼
600275,2008-01-01,A,2513402063,2220930128,292471935.7,*ST 昌鱼
600275,2008-03-31,A,2612022246,2324176775,287845470.7,武昌鱼
600275,2008-06-30,A,2597010079,2314438128,282571950,*ST 昌鱼
600275,2008-09-30,A,2596820013,2317248955,279571057.7,*ST 昌鱼
600275,2008-12-31,A,3077437735,2759909893,317527842.8,*ST 昌鱼
600275,2009-01-01,A,3077437735,2759909893,317527842.8,ST 昌鱼
600275,2009-03-31,A,3075961096,2761960552,314000544.5,*ST 昌鱼
600275,2009-06-30,A,3065773829,2761801008,303972821.1,*ST 昌鱼
600275,2009-09-30,A,3064121589,2761874505,302247083.6,*ST 昌鱼
600275,2009-12-31,A,2984513983,2748616628,235897354.8,ST 昌鱼
600275,2010-01-01,A,2984513983,2748616628,235897354.8,ST 昌鱼
600275,2010-03-31,A,2984567780,2752117738,232450041.7,ST 昌鱼
600275,2010-06-30,A,2973108261,2749475077,223633184.4,ST 昌鱼
600275,2010-09-30,A,2970331038,2751569322,218761716.9,ST 昌鱼
600275,2010-12-31,A,2896195108,2635853272,260341835.7,ST 昌鱼
600275,2011-01-01,A,2896195108,2635853272,260341835.7,ST 昌鱼
600275,2011-03-31,A,2810528432,2556521354,254007078.2,ST 昌鱼
600275,2011-06-30,A,2807627589,2557182727,250444862.6,ST 昌鱼
600275,2011-09-30,A,2806498325,2559800827,246697498.6,ST 昌鱼
600275,2011-12-31,A,2817878418,2587464221,230414197.3,ST 昌鱼
600275,2012-01-01,A,2817878418,2587464221,230414197.3,武昌鱼
600275,2012-03-31,A,2874360118,2555684372,318675746.3,ST 昌鱼
600275,2012-06-30,A,366464974.8,106085062.2,260379912.6,ST 昌鱼
600275,2012-09-30,A,360355529.7,110187079.7,250168450,武昌鱼
600275,2012-12-31,A,345506602.7,90252266.89,255254335.8,武昌鱼
600276,2005-01-01,A,1255381552,257329061.5,998052490.8,恒瑞医药
600276,2005-03-31,A,1260663878,275365388,985298490.1,恒瑞医药
600276,2005-06-30,A,1214612646,192715763.3,1021896883,恒瑞医药
600276,2005-09-30,A,1248804971,172162253.8,1076642717,恒瑞医药
600276,2005-12-31,A,1285214401,177103622.9,1108110778,恒瑞医药
600276,2006-01-01,A,1285214401,177103622.9,1108110778,恒瑞医药
600276,2006-03-31,A,1355885101,197678681.1,1158206419,恒瑞医药
600276,2006-06-30,A,1379088791,220515984.3,1158572807,G 恒瑞
600276,2006-09-30,A,1408962985,202472772.5,1206490212,G 恒瑞
600276,2006-12-31,A,1457971584,201073875.5,1256897709,恒瑞医药
600276,2007-01-01,A,1468442969,201073875.5,1267369094,恒瑞医药
600276,2007-03-31,A,1583740993,295058433.9,1288682559,恒瑞医药
600276,2007-06-30,A,1647921487,277017299.9,1370904187,恒瑞医药
600276,2007-09-30,A,1814355800,342889915.1,1471465885,恒瑞医药
600276,2007-12-31,A,2013688570,380507898.6,1633180671,恒瑞医药
600276,2008-01-01,A,2057857252,402564628.8,1655292623,恒瑞医药
600276,2008-03-31,A,1993435906,283877345.4,1709558561,恒瑞医药
600276,2008-06-30,A,2046423392,266244510.5,1780178881,恒瑞医药
600276,2008-09-30,A,2137216294,270216666.6,1866999628,恒瑞医药
600276,2008-12-31,A,2254363979,229914173.7,2024449806,恒瑞医药
600276,2009-01-01,A,2254363979,229914173.7,2024449806,恒瑞医药
600276,2009-03-31,A,2513235171,270500575.4,2242734596,恒瑞医药
600276,2009-06-30,A,2605280633,248704490.3,2356576143,恒瑞医药
600276,2009-09-30,A,2739534965,274402180.3,2465132784,恒瑞医药
600276,2009-12-31,A,2998870230,333852354,2665017876,恒瑞医药
600276,2010-01-01,A,2998870230,333852354,2665017876,恒瑞医药
600276,2010-03-31,A,3300929578,488922251,2812007327,恒瑞医药
600276,2010-06-30,A,3451865650,444982903.9,3006882746,恒瑞医药
600276,2010-09-30,A,3627624439,337931829.8,3289692609,恒瑞医药
600276,2010-12-31,A,3895635295,420801862.5,3474833433,恒瑞医药
600276,2011-01-01,A,3895635295,420801862.5,3474833433,恒瑞医药
600276,2011-03-31,A,4187183318,433796850.4,3753386468,恒瑞医药
600276,2011-06-30,A,4412254296,492375455.2,3919878840,恒瑞医药
600276,2011-09-30,A,4723839241,579983779.2,4143855461,恒瑞医药
600276,2011-12-31,A,4818023175,439471048.3,4378552127,恒瑞医药
600276,2012-01-01,A,4818023175,439471048.3,4378552127,恒瑞医药
600276,2012-03-31,A,5303438085,602088546.6,4701349539,恒瑞医药
600276,2012-06-30,A,5356073885,478477220.1,4877596665,恒瑞医药
600276,2012-09-30,A,5616482020,472674444.7,5143807575,恒瑞医药
600276,2012-12-31,A,5892509212,450010685.8,5442498526,恒瑞医药
600277,2005-01-01,A,2278520161,1408745557,869774603.9,亿利科技
600277,2005-03-31,A,2303869134,1428246676,875622458,亿利科技
600277,2005-06-30,A,2259838472,1368143725,891694747.5,亿利科技
600277,2005-09-30,A,2266915697,1369381782,897533915.3,亿利科技
600277,2005-12-31,A,2204108667,1286476796,917631871.3,亿利科技
600277,2006-01-01,A,2204108667,1286476796,917631871.3,亿利科技
600277,2006-03-31,A,2191941238,1268533377,923407861.3,G 亿利
600277,2006-06-30,A,2043712873,1111934223,931778649.7,G 亿利
600277,2006-09-30,A,2104092326,1166689125,937403201.6,G 亿利
600277,2006-12-31,A,2263224366,1315881707,947342659.2,亿利科技
600277,2007-01-01,A,2269008419,1315881707,953126711.7,亿利科技
600277,2007-03-31,A,2159508135,1205455220,954052915,亿利科技
600277,2007-06-30,A,2220311311,1253091351,967219959.8,亿利科技
600277,2007-09-30,A,2333272135,1358248782,975023352.9,亿利科技
600277,2007-12-31,A,2272899575,1284665140,988234435.1,亿利科技
600277,2008-01-01,A,6404605484,4388787024,2015818461,亿利能源
600277,2008-03-31,A,2205012026,1210613838,994398188.6,亿利科技
600277,2008-06-30,A,2229168556,1230606108,998562447.9,亿利科技
600277,2008-09-30,A,2208545618,1202047473,1006498146,亿利能源
600277,2008-12-31,A,11083761074,5384805133,5698955941,亿利能源
600277,2009-01-01,A,11083761074,5384805133,5698955941,亿利能源
600277,2009-03-31,A,11220412342,5637444774,5582967568,亿利能源
600277,2009-06-30,A,11616851430,5940888887,5675962544,亿利能源
600277,2009-09-30,A,11703106355,5967246081,5735860274,亿利能源
600277,2009-12-31,A,12135474654,6283263706,5852210948,亿利能源
600277,2010-01-01,A,12135474654,6283263706,5852210948,亿利能源
600277,2010-03-31,A,12129128623,6265470132,5863658492,亿利能源
600277,2010-06-30,A,12496372677,6479562547,6016810130,亿利能源
600277,2010-09-30,A,12810509475,6717035413,6093474063,亿利能源
600277,2010-12-31,A,12989101141,6684304810,6304796331,亿利能源
600277,2011-01-01,A,14614606602,6817571629,7797034973,亿利能源
600277,2011-03-31,A,14298039060,7973875037,6324164023,亿利能源
600277,2011-06-30,A,13516986856,7345537908,6171448949,亿利能源
600277,2011-09-30,A,16344904134,9162270833,7182633300,亿利能源
600277,2011-12-31,A,16319545332,8958164478,7361380854,亿利能源
600277,2012-01-01,A,16319545332,8958164478,7361380854,亿利能源
600277,2012-03-31,A,16393762645,9837794170,6555968475,亿利能源
600277,2012-06-30,A,17420217213,10874502890,6545714322,亿利能源
600277,2012-09-30,A,18076017428,11493604228,6582413201,亿利能源
600277,2012-12-31,A,18965295742,12230357938,6734937804,亿利能源
600278,2005-01-01,A,2272848161,1137635905,1135212255,G 东创
600278,2005-03-31,A,2515246416,1268005113,1247241303,东方创业
600278,2005-06-30,A,2562741981,1317947666,1244794315,东方创业
600278,2005-09-30,A,2390704426,1136086057,1254618369,东方创业
600278,2005-12-31,A,2262637926,1121642251,1140995675,G 东创
600278,2006-01-01,A,2262637926,1134027071,1128610855,东方创业
600278,2006-03-31,A,2280385242,1127591989,998141324.1,G 东创
600278,2006-06-30,A,2338707878,1171461752,1167246126,G 东创
600278,2006-09-30,A,2398372520,1205497830,1192874690,G 东创
600278,2006-12-31,A,2199605061,1017412569,1182192493,东方创业
600278,2007-01-01,A,2280062733,1044624616,1235438118,东方创业
600278,2007-03-31,A,2213900983,960931862.8,1252969120,东方创业
600278,2007-06-30,A,2259939718,988740348.2,1271199369,东方创业
600278,2007-09-30,A,2380106127,1085514398,1294591729,东方创业
600278,2007-12-31,A,2886627465,1144197768,1742429697,东方创业
600278,2008-01-01,A,2886627465,1144197768,1742429697,东方创业
600278,2008-03-31,A,2772875668,1101336102,1671539566,东方创业
600278,2008-06-30,A,3082957318,1120178580,1962778737,东方创业
600278,2008-09-30,A,3077866726,1069958982,2007907744,东方创业
600278,2008-12-31,A,2516509528,859956990.9,1656552537,东方创业
600278,2009-01-01,A,2570510099,860123781.4,1710386318,东方创业
600278,2009-03-31,A,2649883976,775048115.8,1874835860,东方创业
600278,2009-06-30,A,2780471049,807050723.5,1973420325,东方创业
600278,2009-09-30,A,2763176343,876424642.1,1886751701,东方创业
600278,2009-12-31,A,3361341672,1258215355,2103126317,东方创业
600278,2010-01-01,A,3361341672,1258215355,2103126317,东方创业
600278,2010-03-31,A,3378849019,1356700271,2022148748,东方创业
600278,2010-06-30,A,3218369335,1419899118,1798470216,东方创业
600278,2010-09-30,A,3165418272,1325161913,1840256359,东方创业
600278,2010-12-31,A,3014724152,1157396220,1857327931,东方创业
600278,2011-01-01,A,5460806456,2837850813,2622955643,东方创业
600278,2011-03-31,A,3056763583,1179983306,1876780277,东方创业
600278,2011-06-30,A,5615402455,2944199215,2671203240,东方创业
600278,2011-09-30,A,5593448350,2938508808,2654939542,东方创业
600278,2011-12-31,A,5247880051,2603301920,2644578132,东方创业
600278,2012-01-01,A,5247880051,2603301920,2644578132,东方创业
600278,2012-03-31,A,5227321778,2516168714,2711153065,东方创业
600278,2012-06-30,A,5264624384,2544137168,2720487216,东方创业
600278,2012-09-30,A,5165992290,2424433077,2741559213,东方创业
600278,2012-12-31,A,5235160803,2406444756,2828716047,东方创业
600279,2005-01-01,A,976030134.8,209431870.3,766598264.5,G 重庆港
600279,2005-03-31,A,924363141.3,152012584.1,772350557.2,重庆港九
600279,2005-06-30,A,884695284,123531489.1,761163794.9,重庆港九
600279,2005-09-30,A,915268686.6,128047747.7,787220939,重庆港九
600279,2005-12-31,A,862410903.8,100874090.7,761536813.1,G 重庆港
600279,2006-01-01,A,862410903.8,100874090.7,761536813.1,重庆港九
600279,2006-03-31,A,863843907.3,90062296.17,773781611.1,G 重庆港
600279,2006-06-30,A,974126473.9,216428284.5,757698189.4,G 重庆港
600279,2006-09-30,A,1142523644,356166550.8,786357092.8,G 重庆港
600279,2006-12-31,A,1885588756,1057458035,828130721.7,重庆港九
600279,2007-01-01,A,1884093240,1057458035,826635205,重庆港九
600279,2007-03-31,A,1889458239,1053305315,836152923.8,重庆港九
600279,2007-06-30,A,1864146281,990468533.5,873677747.5,重庆港九
600279,2007-09-30,A,2017472914,1127557139,889915774.3,重庆港九
600279,2007-12-31,A,2104783880,1163718767,941065113,重庆港九
600279,2008-01-01,A,2104783880,1163718767,941065113,重庆港九
600279,2008-03-31,A,2564027383,1569158758,994868625.5,重庆港九
600279,2008-06-30,A,2607341523,1606012977,1001328546,重庆港九
600279,2008-09-30,A,2676947356,1670392901,1006554455,重庆港九
600279,2008-12-31,A,2747391616,1722369303,1025022312,重庆港九
600279,2009-01-01,A,2760149535,1728175297,1031974238,重庆港九
600279,2009-03-31,A,2960184370,1921884255,1038300115,重庆港九
600279,2009-06-30,A,3103083592,2058978595,1044104997,重庆港九
600279,2009-09-30,A,3206973257,2147803110,1059170148,重庆港九
600279,2009-12-31,A,3059254001,2000806770,1058447232,重庆港九
600279,2010-01-01,A,3643033062,2276983477,1366049585,重庆港九
600279,2010-03-31,A,3214516405,2145765857,1068750548,重庆港九
600279,2010-06-30,A,3128793508,2050576013,1078217495,重庆港九
600279,2010-09-30,A,3319691535,2226314239,1093377296,重庆港九
600279,2010-12-31,A,4631568795,3008302945,1623265850,重庆港九
600279,2011-01-01,A,4631568795,3008302945,1623265850,重庆港九
600279,2011-03-31,A,4575803158,2934214743,1641588415,重庆港九
600279,2011-06-30,A,4782764917,3108917471,1673847446,重庆港九
600279,2011-09-30,A,4855137438,3174461498,1680675940,重庆港九
600279,2011-12-31,A,4827866446,3127017318,1700849127,重庆港九
600279,2012-01-01,A,4827866446,3127017318,1700849127,重庆港九
600279,2012-03-31,A,4796616162,3081084898,1715531264,重庆港九
600279,2012-06-30,A,5180395590,2685077926,2495317663,重庆港九
600279,2012-09-30,A,5006113371,2496058223,2510055148,重庆港九
600279,2012-12-31,A,5025797151,2481563941,2544233210,重庆港九
600280,2005-01-01,A,2039120751,1364688966,674431784.9,南京中商
600280,2005-03-31,A,2063764373,1374485376,689278997.3,南京中商
600280,2005-06-30,A,2078645550,1436264987,642380562.9,南京中商
600280,2005-09-30,A,2142354668,1497685838,644668830.1,南京中商
600280,2005-12-31,A,2256598598,1589415211,667183386.9,南京中商
600280,2006-01-01,A,2251204078,1589415211,661788867.2,南京中商
600280,2006-03-31,A,2278595860,1590707050,687888809.9,南京中商
600280,2006-06-30,A,2311612450,1649465887,662146562.9,南京中商
600280,2006-09-30,A,2446562017,1766128131,680433886.9,G 宁中商
600280,2006-12-31,A,2634564455,1970885371,663679083.4,南京中商
600280,2007-01-01,A,2657809835,1981257363,676552472,南京中商
600280,2007-03-31,A,2659010383,1975737759,683272624.4,南京中商
600280,2007-06-30,A,2741594537,2055287672,686306864.8,南京中商
600280,2007-09-30,A,2892010991,2237250871,654760120.2,南京中商
600280,2007-12-31,A,3209524700,2504705142,704819558.5,南京中商
600280,2008-01-01,A,3204655823,2504705142,699950681.5,南京中商
600280,2008-03-31,A,3098379000,2385404130,712974869.9,南京中商
600280,2008-06-30,A,3129133988,2420583919,708550069.5,南京中商
600280,2008-09-30,A,3276818281,2599064972,677753308.5,南京中商
600280,2008-12-31,A,3527696035,2824322436,703373598.3,南京中商
600280,2009-01-01,A,3527696035,2824322436,703373598.3,南京中商
600280,2009-03-31,A,3335023329,2626289286,708734043.7,南京中商
600280,2009-06-30,A,3433208582,2745185183,688023398.9,南京中商
600280,2009-09-30,A,3808160909,3107389566,700771343.1,南京中商
600280,2009-12-31,A,3994533479,3294389821,700143658.5,南京中商
600280,2010-01-01,A,3994533479,3294389821,700143658.5,南京中商
600280,2010-03-31,A,4540105208,3862912888,677192319.5,南京中商
600280,2010-06-30,A,4694629348,4037777392,656851956.2,南京中商
600280,2010-09-30,A,5668839206,5014163953,654675253.4,南京中商
600280,2010-12-31,A,6704067507,6051559343,652508163.7,南京中商
600280,2011-01-01,A,6906009053,6053269343,852739709.5,南京中商
600280,2011-03-31,A,6502505731,5853171452,649334279.3,南京中商
600280,2011-06-30,A,6653122642,6000651274,652471367.7,南京中商
600280,2011-09-30,A,6852256740,6204554090,647702649.7,南京中商
600280,2011-12-31,A,6718554128,6063143624,655410503.5,南京中商
600280,2012-01-01,A,6718554128,6063143624,655410503.5,南京中商
600280,2012-03-31,A,7052140993,6397485002,654655990.6,南京中商
600280,2012-06-30,A,7300360107,6636276841,664083265.3,南京中商
600280,2012-09-30,A,8083530548,7403402054,680128494.4,南京中商
600280,2012-12-31,A,8696929156,7909889383,787039772.4,南京中商
600281,2005-01-01,A,2426887705,1301689170,1125198536,太化股份
600281,2005-03-31,A,2545603213,1402710534,1142892679,太化股份
600281,2005-06-30,A,2479530902,1324443962,1155086940,太化股份
600281,2005-09-30,A,2602091426,1445389367,1156702059,太化股份
600281,2005-12-31,A,2653732774,1454257487,1199475287,太化股份
600281,2006-01-01,A,2653732774,1454257487,1199475287,太化股份
600281,2006-03-31,A,2792957846,1589864376,1203093471,太化股份
600281,2006-06-30,A,2826100832,1609715482,1216385350,太化股份
600281,2006-09-30,A,2953844829,1713170113,1240674716,太化股份
600281,2006-12-31,A,3049378755,1783241109,1266137646,太化股份
600281,2007-01-01,A,3064855427,1783241109,1281614318,太化股份
600281,2007-03-31,A,3189579560,1892393398,1297186162,太化股份
600281,2007-06-30,A,3147019064,1755444416,1391574648,太化股份
600281,2007-09-30,A,3199322193,1794458147,1404864046,太化股份
600281,2007-12-31,A,3365528114,1959753767,1405774347,太化股份
600281,2008-01-01,A,3365528114,1959753767,1405774347,太化股份
600281,2008-03-31,A,3601555078,2177048766,1424506312,太化股份
600281,2008-06-30,A,3616176996,2169863455,1446313541,太化股份
600281,2008-09-30,A,3757755393,2301147940,1456607453,太化股份
600281,2008-12-31,A,3758680736,2338502249,1420178487,太化股份
600281,2009-01-01,A,3758680736,2338502249,1420178487,太化股份
600281,2009-03-31,A,4361062032,2913305144,1447756888,太化股份
600281,2009-06-30,A,4073624268,2674269543,1399354725,太化股份
600281,2009-09-30,A,4103020974,2752423995,1350596979,太化股份
600281,2009-12-31,A,3888576315,2720385198,1168191118,太化股份
600281,2010-01-01,A,3888576315,2720385198,1168191118,太化股份
600281,2010-03-31,A,3916034984,2740813659,1175221325,太化股份
600281,2010-06-30,A,3859215826,2683150337,1176065489,太化股份
600281,2010-09-30,A,3792787561,2619522878,1173264684,太化股份
600281,2010-12-31,A,3942485913,3034232604,908253308.5,太化股份
600281,2011-01-01,A,3972171808,3044420674,927751133.7,*ST 太化
600281,2011-03-31,A,4108715626,3260723374,847992251.7,太化股份
600281,2011-06-30,A,4065335500,3282558210,782777290.4,*ST 太化
600281,2011-09-30,A,4207097961,3437800348,769297612.9,*ST 太化
600281,2011-12-31,A,4104062859,3191457976,912604883.3,*ST 太化
600281,2012-01-01,A,4104062859,3191457976,912604883.3,太化股份
600281,2012-03-31,A,4236345893,3319266406,917079486.8,*ST 太化
600281,2012-06-30,A,4271978609,3421841155,850137454.7,ST 太化
600281,2012-09-30,A,4309805281,3436621618,873183662.8,太化股份
600281,2012-12-31,A,3496990210,2529910949,967079260.5,太化股份
600282,2005-01-01,A,7585459857,5013193502,2572266355,南钢股份
600282,2005-03-31,A,8658345012,5172765990,3485579023,南钢股份
600282,2005-06-30,A,8763620757,5308999587,3454621170,南钢股份
600282,2005-09-30,A,8566937300,5044742727,3522194572,南钢股份
600282,2005-12-31,A,8355719306,4804721314,3550997992,南钢股份
600282,2006-01-01,A,8355719306,4804721314,3550997992,南钢股份
600282,2006-03-31,A,9386947595,5802978079,3583969516,南钢股份
600282,2006-06-30,A,9379294434,5879664819,3499629614,南钢股份
600282,2006-09-30,A,9803355743,6176598261,3626757482,南钢股份
600282,2006-12-31,A,9247067407,5756693924,3490373484,南钢股份
600282,2007-01-01,A,9336787038,5846598346,3490188692,南钢股份
600282,2007-03-31,A,10009243779,6236532817,3772710962,南钢股份
600282,2007-06-30,A,10453362992,6624268763,3829094230,南钢股份
600282,2007-09-30,A,10995358877,6905927075,4089431802,南钢股份
600282,2007-12-31,A,10903255005,6569613406,4333641600,南钢股份
600282,2008-01-01,A,10903255005,6569613406,4333641600,南钢股份
600282,2008-03-31,A,12464303169,7925978433,4538324736,南钢股份
600282,2008-06-30,A,13237629331,8469097155,4768532176,南钢股份
600282,2008-09-30,A,12938057705,8050525559,4887532146,南钢股份
600282,2008-12-31,A,11182751979,6819506896,4363245082,南钢股份
600282,2009-01-01,A,11165573995,6801828463,4363745532,南钢股份
600282,2009-03-31,A,13080693873,8705075833,4375618041,南钢股份
600282,2009-06-30,A,13363549843,9010930671,4352619172,南钢股份
600282,2009-09-30,A,12340234768,7934179741,4406055026,南钢股份
600282,2009-12-31,A,12638462478,8202620557,4435841920,南钢股份
600282,2010-01-01,A,29681445114,20359046541,9322398573,南钢股份
600282,2010-03-31,A,14059889360,9575514059,4484375301,南钢股份
600282,2010-06-30,A,14485505153,10016197782,4469307370,南钢股份
600282,2010-09-30,A,14217652033,9733077617,4484574416,南钢股份
600282,2010-12-31,A,35214535863,25062152299,10152383564,南钢股份
600282,2011-01-01,A,35214535863,25062152299,10152383564,南钢股份
600282,2011-03-31,A,35534105348,25097172487,10436932862,南钢股份
600282,2011-06-30,A,39435365318,28702859481,10732505838,南钢股份
600282,2011-09-30,A,36503503162,26387620690,10115882472,南钢股份
600282,2011-12-31,A,34340853880,24642864586,9697989294,南钢股份
600282,2012-01-01,A,34379630962,24632483363,9747147599,南钢股份
600282,2012-03-31,A,34796572026,25008559658,9788012368,南钢股份
