Unnamed: 0,ID,Date,Type,Assets,Short-term liabilities,Long-term liabilities,Liabilities,Equity,Name,DP,Month,r,g,IV
2106,45,2018-03-31,A,4172890105.0,470232333.9,175498494.7,645730828.6,3527159277.0,深纺织A,557981581.2,3,0.0305,4.36%,0.47649124291287936
2107,45,2018-06-30,A,4299888118.0,594072690.3,174350897.0,768423587.2,3531464531.0,深纺织A,681248138.7,6,0.0313,1.93%,0.47214136777596977
2108,45,2018-09-30,A,4509489610.0,809947386.2,171130313.1,981077699.2,3528411911.0,深纺织A,895512542.7,9,0.0339,-25.85%,0.4632796609295297
2109,45,2018-12-31,A,4619203417.0,1021731192.0,137991698.3,1159722890.0,3459480527.0,深纺织A,1090727041.0,12,0.0297,9.17%,0.46285483438884045
2111,45,2019-03-31,A,4504910783.0,702374115.8,184506967.1,886881082.9,3618029700.0,深纺织A,794627599.3,3,0.0364,15.14%,0.46433222247520434
2112,45,2019-06-30,A,4384396779.0,536015451.6,195438267.4,731453719.0,3652943060.0,深纺织A,633734585.3,6,0.0308,4.41%,0.47440667201412845
2113,45,2019-09-30,A,4311784394.0,462930782.9,190268351.0,653199133.9,3658585260.0,深纺织A,558064958.4,9,0.0436,-1.67%,0.46715416486603445
2114,45,2019-12-31,A,4531399886.0,485575398.9,191208916.9,676784315.8,3854615570.0,深纺织A,581179857.4,12,0.0452,-1.47%,0.46643590871925333
2116,45,2020-03-31,A,4433249809.0,402324612.5,188288333.0,590612945.4,3842636863.0,深纺织A,496468779.0,3,0.0408,2.34%,0.4729605440224045
2117,45,2020-06-30,A,4476298874.0,446162321.5,182436765.1,628599086.6,3847699788.0,深纺织A,537380704.0,6,0.043,10.34%,0.4699696185118114
2118,45,2020-09-30,A,4760429824.0,448159634.8,434000698.3,882160333.1,3878269491.0,深纺织A,665159983.9,9,0.0459,2.55%,0.45771418923839413
2119,45,2020-12-31,A,4969547552.0,557250139.5,512982163.1,1070232303.0,3899315250.0,深纺织A,813741221.0,12,0.0298,4.44%,0.46803088040045376
2121,45,2021-03-31,A,5094994896.0,541132856.5,592392376.0,1133525233.0,3961469663.0,深纺织A,837329044.5,3,0.0318,-8.29%,0.464766207888311
2122,45,2021-06-30,A,5181566725.0,478083979.3,710629427.1,1188713406.0,3992853319.0,深纺织A,833398692.9,6,0.031,1.89%,0.4645785804483791
2123,45,2021-09-30,A,5449740851.0,623115516.3,833762101.4,1456877618.0,3992863233.0,深纺织A,1039996567.0,9,0.0355,2.35%,0.45275891173763805
2124,45,2021-12-31,A,5496647108.0,642712752.7,890105108.0,1532817861.0,3963829247.0,深纺织A,1087765307.0,12,0.037,0.87%,0.4486479801438431
2126,46,2005-03-31,A,3032373879.0,1653382875.0,64740000.0,1718122875.0,1314251004.0,光彩建设,1685752875.0,3,0.0334,-4.51%,0.3993068379912448
2127,46,2005-06-30,A,2892846952.0,1502220893.0,58000000.0,1560220893.0,1332626059.0,光彩建设,1531220893.0,6,0.036,9.33%,0.4001221371729313
2128,46,2005-09-30,A,3192307188.0,1500046143.0,357648000.0,1857694143.0,1334613045.0,光彩建设,1678870143.0,9,0.0331,16.87%,0.39507534321071297
2129,46,2005-12-31,A,3789825696.0,1595943876.0,804000000.0,2399943876.0,1389881820.0,泛海建设,1997943876.0,12,0.0367,-13.45%,0.36268896956088126
2131,46,2006-03-31,A,4055662080.0,1522034964.0,1104000000.0,2626034964.0,1429627116.0,G 泛海,2074034964.0,3,0.0388,11.83%,0.3488204524873591
2132,46,2006-06-30,A,4198513832.0,1480496692.0,1300000000.0,2780496692.0,1418017139.0,G 泛海,2130496692.0,6,0.0389,-10.39%,0.3392671801192263
2133,46,2006-09-30,A,4409016905.0,1692214317.0,1300000000.0,2992214317.0,1416802588.0,G 泛海,2342214317.0,9,0.0412,-1.65%,0.32149919003181754
2134,46,2006-12-31,A,7293737079.0,2432424929.0,1300000000.0,3732424929.0,3561312151.0,泛海建设,3082424929.0,12,0.0381,5.05%,0.4014860232123977
2136,46,2007-03-31,A,8256224687.0,3304319766.0,1310000000.0,4614319766.0,3641904921.0,泛海建设,3959319766.0,3,0.0355,6.50%,0.39603211920248765
2137,46,2007-06-30,A,7683582686.0,2636455293.0,1199700000.0,3836155293.0,3847427393.0,泛海建设,3236305293.0,6,0.034,-5.48%,0.41433322056910576
2138,46,2007-09-30,A,7352619864.0,2554773926.0,759400000.0,3314173926.0,4038445937.0,泛海建设,2934473926.0,9,0.0333,-2.81%,0.425016840504951
2139,46,2007-12-31,A,7786405081.0,3519022193.0,16700000.0,3535722193.0,4250682888.0,泛海建设,3527372193.0,12,0.0357,-21.04%,0.41904601769430594
2141,46,2008-03-31,A,18332418733.0,7988228047.0,1907600000.0,9895828047.0,8436590687.0,泛海建设,8942028047.0,3,0.035,2.35%,0.4026041969974984
2142,46,2008-06-30,A,18670583160.0,7734905512.0,2336100000.0,10071005512.0,8599577649.0,泛海建设,8902955512.0,6,0.036,6.08%,0.4001046389895863
2143,46,2008-09-30,A,18735231023.0,7578744150.0,2535800000.0,10114544150.0,8620686873.0,泛海建设,8846644150.0,9,0.036,6.34%,0.3999844331524979
2144,46,2008-12-31,A,19821858907.0,7627524591.0,3535480950.0,11163005541.0,8658853366.0,泛海建设,9395265066.0,12,0.0422,-2.26%,0.3768061970656617
2146,46,2009-03-31,A,20190275062.0,7233047542.0,4288480950.0,11521528493.0,8668746570.0,泛海建设,9377288018.0,3,0.0433,2.70%,0.37135119135566363
2147,46,2009-06-30,A,21388570776.0,7471364771.0,5248180950.0,12719545721.0,8669025054.0,泛海建设,10095455246.0,6,0.0455,-1.04%,0.35631704954523413
2148,46,2009-09-30,A,21458046896.0,7183298879.0,5520880950.0,12704179829.0,8753867067.0,泛海建设,9943739354.0,9,0.043,10.49%,0.3642879225094709
2149,46,2009-12-31,A,22740909303.0,5134650805.0,8558060978.0,13692711782.0,9048197520.0,泛海建设,9413681294.0,12,0.0379,27.93%,0.37422471505058813
2151,46,2010-03-31,A,23952485849.0,5781497906.0,9188839071.0,14970336978.0,8982148871.0,泛海建设,10375917442.0,3,0.0342,4.45%,0.37385679569129776
2152,46,2010-06-30,A,22416989558.0,4254898458.0,8989431727.0,13244330185.0,9172659373.0,泛海建设,8749614322.0,6,0.0351,4.59%,0.3864080107127727
2153,46,2010-09-30,A,22072465042.0,3602557134.0,9179111601.0,12781668736.0,9290796307.0,泛海建设,8192112935.0,9,0.0347,-8.32%,0.39174190231956346
2154,46,2010-12-31,A,22345892751.0,6479828784.0,7521064569.0,14000893353.0,8344999398.0,泛海建设,10240361068.0,12,0.0309,-0.95%,0.3820738151532495
2156,46,2011-03-31,A,22444901992.0,6363491875.0,7838344388.0,14201836263.0,8243065729.0,泛海建设,10282664069.0,3,0.0295,6.98%,0.38262251305556383
2157,46,2011-06-30,A,23788186261.0,8430238074.0,7226298756.0,15656536830.0,8131649431.0,泛海建设,12043387452.0,6,0.0291,-1.91%,0.3685506311584898
2158,46,2011-09-30,A,23278368532.0,6802085406.0,8093035850.0,14895121257.0,8383247275.0,泛海建设,10848603331.0,9,0.028,0.58%,0.3827103303211809
2159,46,2011-12-31,A,23437130836.0,7143232652.0,7822021949.0,14965254601.0,8471876235.0,泛海建设,11054243626.0,12,0.0274,17.25%,0.3850834893438102
2161,46,2012-03-31,A,24043726230.0,7588470736.0,8001334819.0,15589805555.0,8453920674.0,泛海建设,11589138146.0,3,0.0348,-1.91%,0.3592838918092534
2162,46,2012-06-30,A,25317503341.0,9224777840.0,7866383940.0,17091161780.0,8226341561.0,泛海建设,13157969810.0,6,0.0336,-0.47%,0.34481485946582224
2163,46,2012-09-30,A,27276061682.0,8764736392.0,9943473472.0,18708209864.0,8567851818.0,泛海建设,13736473128.0,9,0.0363,-3.63%,0.3294429915206117
2164,46,2012-12-31,A,30934760741.0,7226151839.0,14746274910.0,21972426749.0,8962333992.0,泛海建设,14599289294.0,12,0.0392,1.06%,0.3015051569480494
2166,46,2013-03-31,A,36164730590.0,6705632067.0,20417736767.0,27123368834.0,9041361756.0,泛海建设,16914500451.0,3,0.0365,6.14%,0.27031525109772203
2167,46,2013-06-30,A,36478443646.0,6214085950.0,21594362623.0,27808448573.0,8669995073.0,泛海建设,17011267262.0,6,0.0394,1.49%,0.24963421905780106
2168,46,2013-09-30,A,39640768545.0,7858101640.0,22935049493.0,30793151133.0,8847617412.0,泛海建设,19325626386.0,9,0.0353,1.08%,0.2439000215698261
2169,46,2013-12-31,A,40738039058.0,12140279969.0,18946746146.0,31087026115.0,9651012944.0,泛海建设,21613653042.0,12,0.0353,-7.15%,0.25930756117087134
2171,46,2014-03-31,A,42147220260.0,12672976586.0,19737886146.0,32410862732.0,9736357528.0,泛海建设,22541919659.0,3,0.0342,18.50%,0.25552624297309834
2172,46,2014-06-30,A,44575892341.0,13762616448.0,21668266146.0,35430882594.0,9145009747.0,泛海控股,24596749521.0,6,0.0313,0.48%,0.2324539832421196
2173,46,2014-09-30,A,59700718452.0,28334274264.0,21944971929.0,50279246193.0,9421472259.0,泛海控股,39306760229.0,9,0.0318,17.94%,0.17094662104448133
2174,46,2014-12-31,A,70889108573.0,30982557634.0,27391500195.0,58374057830.0,12515050744.0,泛海控股,44678307732.0,12,0.0328,11.93%,0.1930848572246873
2176,46,2015-03-31,A,83543489420.0,37017842112.0,33592500116.0,70610342228.0,12933147191.0,泛海控股,53814092170.0,3,0.0251,-2.37%,0.18235575763318215
2177,46,2015-06-30,A,101119000000.0,48418164326.0,39317884165.0,87736048491.0,13383119842.0,泛海控股,68077106408.0,6,0.0305,-5.23%,0.1394651436095467
2178,46,2015-09-30,A,97638839672.0,36667054852.0,47490786913.0,84157841765.0,13480997907.0,泛海控股,60412448308.0,9,0.0297,-0.35%,0.1491907573883853
2179,46,2015-12-31,A,118356000000.0,48452611313.0,54740956689.0,103194000000.0,15162632348.0,泛海控股,75823089658.0,12,0.0319,8.55%,0.130315196260265
2181,46,2016-03-31,A,134551000000.0,44840357070.0,68526031087.0,113366000000.0,21184180906.0,泛海控股,79103372614.0,3,0.0318,-14.67%,0.17038792570800781
2182,46,2016-06-30,A,138983000000.0,48659418367.0,69198875287.0,117858000000.0,21124441877.0,泛海控股,83258856010.0,6,0.0323,1.59%,0.16193355320052985
2183,46,2016-09-30,A,144794000000.0,43919546406.0,78708910201.0,122628000000.0,22165357049.0,泛海控股,83274001507.0,9,0.0285,1.94%,0.17228543227958382
2184,46,2016-12-31,A,167836000000.0,54120815180.0,88821262064.0,142942000000.0,24893922180.0,泛海控股,98531446213.0,12,0.0298,0.19%,0.16291213981998967
2186,46,2017-03-31,A,175737000000.0,59930139110.0,90557005488.0,150487000000.0,25249812774.0,泛海控股,105209000000.0,3,0.0436,0.26%,0.12233060988328677
2187,46,2017-06-30,A,178190000000.0,67731781238.0,85062351105.0,152794000000.0,25395661043.0,泛海控股,110263000000.0,6,0.0465,12.75%,0.11294819796008479
2188,46,2017-09-30,A,186589000000.0,74584865225.0,86148588018.0,160733000000.0,25856014958.0,泛海控股,117659000000.0,9,0.0355,-7.90%,0.1360133407492445
2189,46,2017-12-31,A,187775000000.0,89733728460.0,70545452214.0,160279000000.0,27495882037.0,泛海控股,125006000000.0,12,0.0317,-4.48%,0.15589019180220495
2191,46,2018-03-31,A,198649000000.0,101079000000.0,69083055839.0,170162000000.0,28486212919.0,泛海控股,135621000000.0,3,0.0305,4.36%,0.1545636287482824
2192,46,2018-06-30,A,203020000000.0,109222000000.0,64426787313.0,173649000000.0,29370775938.0,泛海控股,141435000000.0,6,0.0313,1.93%,0.15444140913868898
2193,46,2018-09-30,A,207909000000.0,108730000000.0,69802095635.0,178533000000.0,29376271014.0,泛海控股,143631000000.0,9,0.0339,-25.85%,0.14365888703580876
2194,46,2018-12-31,A,212097000000.0,111517000000.0,72150057525.0,183667000000.0,28430000146.0,泛海控股,147592000000.0,12,0.0297,9.17%,0.1436516709776163
2196,46,2019-03-31,A,183543000000.0,96810904494.0,54527627113.0,151339000000.0,32204216929.0,泛海控股,124075000000.0,3,0.0364,15.14%,0.18292911053683236
2197,46,2019-06-30,A,184123000000.0,95436343233.0,56248305947.0,151685000000.0,32437881447.0,泛海控股,123560000000.0,6,0.0308,4.41%,0.19736865031104003
2198,46,2019-09-30,A,182072000000.0,94169267696.0,53798612884.0,147968000000.0,34104220139.0,泛海控股,121069000000.0,9,0.0436,-1.67%,0.17964881740695277
2199,46,2019-12-31,A,177872000000.0,102121000000.0,42644266167.0,144765000000.0,33106988870.0,泛海控股,123443000000.0,12,0.0452,-1.47%,0.17393616441049284
2201,46,2020-03-31,A,179062000000.0,101525000000.0,43814581878.0,145339000000.0,33723012375.0,泛海控股,123432000000.0,3,0.0408,2.34%,0.18816422651396336
2202,46,2020-06-30,A,183455000000.0,104609000000.0,42347885663.0,146957000000.0,36498088757.0,泛海控股,125783000000.0,6,0.043,10.34%,0.195567974562464
2203,46,2020-09-30,A,182706000000.0,101138000000.0,43311689557.0,144450000000.0,38255654383.0,泛海控股,122794000000.0,9,0.0459,2.55%,0.20038493080678846
2204,46,2020-12-31,A,180991000000.0,113619000000.0,32391470577.0,146010000000.0,34980343660.0,泛海控股,129815000000.0,12,0.0298,4.44%,0.22138511922905252
2206,46,2021-03-31,A,174464000000.0,108338000000.0,31088600473.0,139427000000.0,35037473779.0,泛海控股,123883000000.0,3,0.0318,-8.29%,0.226014643765525
2207,46,2021-06-30,A,170820000000.0,105120000000.0,31167998911.0,136288000000.0,34532153629.0,泛海控股,120704000000.0,6,0.031,1.89%,0.22953857542394307
2208,46,2021-09-30,A,122982000000.0,77678792336.0,20313806014.0,97992598351.0,24989824803.0,泛海控股,87835695344.0,9,0.0355,2.35%,0.2198537268910841
2209,46,2021-12-31,A,110245000000.0,80666680542.0,15805600637.0,96472281179.0,13772934838.0,泛海控股,88569480860.0,12,0.037,0.87%,0.11334045137446043
2211,48,2005-03-31,A,1138368567.0,975883391.6,64759424.53,1040642816.0,97725750.41,ST 康达尔,1008263104.0,3,0.0334,-4.51%,0.06573745185959458
2212,48,2005-06-30,A,1111049590.0,946605979.7,64181743.12,1010787723.0,100261867.4,康达尔A,978696851.3,6,0.036,9.33%,0.06559688597960021
2213,48,2005-09-30,A,1131413392.0,965986631.8,61442938.62,1027429570.0,103983822.0,康达尔A,996708101.1,9,0.0331,16.87%,0.07549962631653387
2214,48,2005-12-31,A,1097267214.0,926820436.8,54438415.15,981258852.0,116008362.1,康达尔A,954039644.4,12,0.0367,-13.45%,0.08661441166521497
2216,48,2006-03-31,A,1086797765.0,901045271.5,53579737.84,954625009.3,132172755.9,G 康达尔,927835140.4,3,0.0388,11.83%,0.1040539467620113
2217,48,2006-06-30,A,1049639555.0,909200599.1,9952049.48,919152648.6,130486906.0,G 康达尔,914176623.9,6,0.0389,-10.39%,0.10761944853475251
2218,48,2006-09-30,A,1052531624.0,910970507.3,10024682.76,920995190.0,131536434.5,G 康达尔,915982848.7,9,0.0412,-1.65%,0.10257083280999237
2219,48,2006-12-31,A,874537239.9,915851643.4,83397605.09,999249248.5,-124712008.6,康达尔A,957550445.9,12,0.0381,5.05%,
2221,48,2007-03-31,A,1002843158.0,1166623642.0,62356890.01,1228980533.0,-226137375.0,康达尔A,1197802087.0,3,0.0355,6.50%,-0.2368183017090167
2222,48,2007-06-30,A,903807614.4,1062976879.0,60447496.05,1123424375.0,-219616760.7,*ST 康达,1093200627.0,6,0.034,-5.48%,-0.32064353142009283
2223,48,2007-09-30,A,964638581.6,1124608100.0,60540112.04,1185148212.0,-220509630.7,*ST 康达,1154878156.0,9,0.0333,-2.81%,-0.3650237949961201
2224,48,2007-12-31,A,1131156101.0,1246056599.0,63490101.13,1309546700.0,-178390598.7,*ST 康达,1277801650.0,12,0.0357,-21.04%,
2226,48,2008-03-31,A,1071330428.0,1181738931.0,63052256.56,1244791188.0,-173460760.1,*ST 康达,1213265059.0,3,0.035,2.35%,
2227,48,2008-06-30,A,1132762522.0,1207986287.0,76256273.11,1284242561.0,-151480038.7,ST 康达尔,1246114424.0,6,0.036,6.08%,
2228,48,2008-09-30,A,1165871992.0,1206333746.0,108134143.6,1314467890.0,-148595898.0,ST 康达尔,1260400818.0,9,0.036,6.34%,-0.20945177930405154
2229,48,2008-12-31,A,1256169240.0,1265055589.0,126376973.4,1391432563.0,-135263323.0,ST 康达尔,1328244076.0,12,0.0422,-2.26%,
2231,48,2009-03-31,A,1382617642.0,1351764377.0,123466326.7,1475230704.0,-92613061.98,ST 康达尔,1413497540.0,3,0.0433,2.70%,
2232,48,2009-06-30,A,1355006721.0,1338464343.0,117020796.3,1455485139.0,-100478418.5,ST 康达尔,1396974741.0,6,0.0455,-1.04%,-0.17877752461282206
2233,48,2009-09-30,A,1332977122.0,1323654167.0,111032171.0,1434686338.0,-101709215.7,ST 康达尔,1379170252.0,9,0.043,10.49%,
2234,48,2009-12-31,A,866077532.7,768840041.4,97619740.58,866459782.0,-382249.34,ST 康达尔,817649911.7,12,0.0379,27.93%,
2236,48,2010-03-31,A,812067991.6,722134522.5,94780426.73,816914949.3,-4846957.69,ST 康达尔,769524735.9,3,0.0342,4.45%,
2237,48,2010-06-30,A,786984942.9,701041086.8,92527795.31,793568882.1,-6583939.23,ST 康达尔,747304984.5,6,0.0351,4.59%,
2238,48,2010-09-30,A,784252836.0,696123068.3,89641350.28,785764418.5,-1511582.55,ST 康达尔,740943743.4,9,0.0347,-8.32%,
2239,48,2010-12-31,A,790603355.1,735097409.4,79346833.64,814444243.1,-23840887.97,ST 康达尔,774770826.3,12,0.0309,-0.95%,-0.08218267049313902
2241,48,2011-03-31,A,766138265.8,707569851.7,105739961.7,813309813.4,-47171547.55,ST 康达尔,760439832.5,3,0.0295,6.98%,-0.14253563092790553
2242,48,2011-06-30,A,773427810.1,717606884.8,105696991.9,823303876.7,-49876066.67,ST 康达尔,770455380.8,6,0.0291,-1.91%,-0.14678401065445768
2243,48,2011-09-30,A,784845354.5,725094094.4,105872431.3,830966525.7,-46121171.19,ST 康达尔,778030310.0,9,0.028,0.58%,-0.11232594495081565
2244,48,2011-12-31,A,1261131991.0,717467943.7,100223123.2,817691066.9,443440924.1,ST 康达尔,767579505.3,12,0.0274,17.25%,0.3792851163398859
2246,48,2012-03-31,A,1200057138.0,661259748.8,95529681.92,756789430.8,443267706.8,ST 康达尔,709024589.8,3,0.0348,-1.91%,0.3693133100832857
2247,48,2012-06-30,A,1231398917.0,704157889.0,57237691.82,761395580.9,470003336.3,康达尔,732776734.9,6,0.0336,-0.47%,0.37877618897359433
2248,48,2012-09-30,A,1197671989.0,668235433.5,55630465.16,723865898.7,473806090.0,康达尔,696050666.1,9,0.0363,-3.63%,0.3776555490729291
2249,48,2012-12-31,A,1211733976.0,692568077.6,25285472.13,717853549.8,493880426.4,康达尔,705210813.7,12,0.0392,1.06%,0.3745878452684386
2251,48,2013-03-31,A,1201431621.0,681179445.9,25377323.29,706556769.2,494874851.4,康达尔,693868107.6,3,0.0365,6.14%,0.38362057440060576
2252,48,2013-06-30,A,1337714371.0,742305067.9,69954782.05,812259849.9,525454520.8,康达尔,777282458.9,6,0.0394,1.49%,0.36790693851268585
2253,48,2013-09-30,A,1314123234.0,718323441.0,65081446.4,783404887.4,530718346.8,康达尔,750864164.2,9,0.0353,1.08%,0.3837920710252964
2254,48,2013-12-31,A,1330565567.0,786541377.0,60314226.06,846855603.0,483709963.9,康达尔,816698490.0,12,0.0353,-7.15%,0.36479711736827314
2256,48,2014-03-31,A,1435472828.0,893637291.9,55566845.15,949204137.1,486268690.8,康达尔,921420714.5,3,0.0342,18.50%,0.35278993640653167
2257,48,2014-06-30,A,1615189986.0,1072785009.0,52635610.84,1125420619.0,489769366.2,康达尔,1099102814.0,6,0.0313,0.48%,0.33401385751130164
2258,48,2014-09-30,A,1774338858.0,1245649885.0,27323031.33,1272972916.0,501365942.2,康达尔,1259311400.0,9,0.0318,17.94%,0.3145687119441357
2259,48,2014-12-31,A,1982938749.0,1341502251.0,36765807.7,1378268058.0,604670690.9,康达尔,1359885154.0,12,0.0328,11.93%,0.33147973524944946
2261,48,2015-03-31,A,2130802316.0,1475618499.0,36404157.19,1512022657.0,618779659.3,康达尔,1493820578.0,3,0.0251,-2.37%,0.3387999485878715
2262,48,2015-06-30,A,2087510406.0,1293227671.0,34615239.57,1327842911.0,759667495.9,康达尔,1310535291.0,6,0.0305,-5.23%,0.37809176301047526
2263,48,2015-09-30,A,2011697866.0,1209259909.0,34863409.6,1244123319.0,767574547.5,康达尔,1226691614.0,9,0.0297,-0.35%,0.3893366859497441
2264,48,2015-12-31,A,1940801275.0,1078284682.0,60170820.85,1138455503.0,802345772.5,康达尔,1108370092.0,12,0.0319,8.55%,0.39665844463316574
2266,48,2016-03-31,A,1890997263.0,1024950077.0,60157758.19,1085107835.0,805889428.0,康达尔,1055028956.0,3,0.0318,-14.67%,0.4013040930834821
2267,48,2016-06-30,A,1939473456.0,1040073494.0,64101052.26,1104174546.0,835298909.4,康达尔,1072124020.0,6,0.0323,1.59%,0.40140193645921873
2268,48,2016-09-30,A,1944228836.0,1026651900.0,63294207.99,1089946108.0,854282728.1,康达尔,1058299004.0,9,0.0285,1.94%,0.41410290288600166
2269,48,2016-12-31,A,1959736874.0,1023978394.0,109698322.3,1133676716.0,826060157.9,康达尔,1078827555.0,12,0.0298,0.19%,0.40513753720350515
2271,48,2017-03-31,A,2182158177.0,1120866225.0,264460328.8,1385326553.0,796831623.7,康达尔,1253096389.0,3,0.0436,0.26%,0.3426511678269823
2272,48,2017-06-30,A,2321383411.0,1053993462.0,494615907.3,1548609370.0,772774041.1,康达尔,1301301416.0,6,0.0465,12.75%,0.31483357717318516
2273,48,2017-09-30,A,2778657675.0,1367588651.0,645734755.7,2013323407.0,765334268.3,康达尔,1690456029.0,9,0.0355,-7.90%,0.298291320985472
2274,48,2017-12-31,A,3904776967.0,2419059026.0,776970190.5,3196029216.0,708747751.1,康达尔,2807544121.0,12,0.0317,-4.48%,0.20207678584554303
2276,48,2018-03-31,A,3649501510.0,1809701621.0,708459251.2,2518160872.0,1131340638.0,康达尔,2163931246.0,3,0.0305,4.36%,0.3416448303866865
2277,48,2018-06-30,A,4670533369.0,2693831863.0,1225556084.0,3919387947.0,751145422.4,康达尔,3306609905.0,6,0.0313,1.93%,0.17613236477878416
2278,48,2018-09-30,A,5100364792.0,2559343762.0,1217642908.0,3776986670.0,1323378122.0,*ST 康达,3168165216.0,9,0.0339,-25.85%,0.2867555800337051
2279,48,2018-12-31,A,5182504078.0,3782581535.0,174541692.0,3957123227.0,1225380850.0,*ST 康达,3869852381.0,12,0.0297,9.17%,0.27274036717083316
2281,48,2019-03-31,A,5804758385.0,4295237221.0,172170212.2,4467407433.0,1337350951.0,*ST 康达,4381322327.0,3,0.0364,15.14%,0.24928474285100394
2282,48,2019-06-30,A,6101286907.0,4561080619.0,169228323.4,4730308943.0,1370977965.0,*ST 康达,4645694781.0,6,0.0308,4.41%,0.2567622708804398
2283,48,2019-09-30,A,6453989293.0,4765506251.0,164611525.8,4930117777.0,1523871516.0,*ST 康达,4847812014.0,9,0.0436,-1.67%,0.23689161887215393
2284,48,2019-12-31,A,6471993600.0,3963956930.0,130302711.4,4094259641.0,2377733959.0,康达尔,4029108285.0,12,0.0452,-1.47%,0.33936148442751285
2286,48,2020-03-31,A,6918027245.0,4286698830.0,146156860.1,4432855690.0,2485171555.0,康达尔,4359777260.0,3,0.0408,2.34%,0.34718400196793914
2287,48,2020-06-30,A,7399585720.0,5111674586.0,142721643.6,5254396230.0,2145189490.0,京基智农,5183035408.0,6,0.043,10.34%,0.2913636787548424
2288,48,2020-09-30,A,8384488086.0,6065483109.0,141751832.3,6207234941.0,2177253145.0,京基智农,6136359025.0,9,0.0459,2.55%,0.25525034792286305
2289,48,2020-12-31,A,9903753908.0,6233606169.0,888919423.6,7122525593.0,2781228315.0,京基智农,6678065881.0,12,0.0298,4.44%,0.3180832627295099
2291,48,2021-03-31,A,9099152320.0,4608694144.0,1301272641.0,5909966785.0,3189185535.0,京基智农,5259330465.0,3,0.0318,-8.29%,0.36676786559882885
2292,48,2021-06-30,A,9066417051.0,4384016831.0,2020561144.0,6404577975.0,2661839076.0,京基智农,5394297403.0,6,0.031,1.89%,0.3265671398113676
2293,48,2021-09-30,A,12241093813.0,7698665349.0,1992872981.0,9691538330.0,2549555482.0,京基智农,8695101840.0,9,0.0355,2.35%,0.22592182541338365
2294,48,2021-12-31,A,14832560318.0,10985287832.0,1288125848.0,12273413679.0,2559146639.0,京基智农,11629350755.0,12,0.037,0.87%,0.17765630919505127
2296,49,2005-03-31,A,516122393.8,321061392.0,84858.04,321146250.1,194976143.7,深万山,321103821.1,3,0.0334,-4.51%,0.37742761696897836
2297,49,2005-06-30,A,517385918.2,315062276.2,67958.04,315130234.3,202255684.0,德赛电池,315096255.2,6,0.036,9.33%,0.3764413031310312
2298,49,2005-09-30,A,554680585.2,347145155.7,50958.04,347196113.8,207484471.4,德赛电池,347170634.7,9,0.0331,16.87%,0.3763925702081941
2299,49,2005-12-31,A,599055788.4,385743366.6,34008.04,385777374.7,213278413.7,G 德赛,385760370.6,12,0.0367,-13.45%,0.35669150229168334
2301,49,2006-03-31,A,638776428.4,416361507.0,16958.04,416378465.0,222397963.4,G 德赛,416369986.0,3,0.0388,11.83%,0.34619171525247155
2302,49,2006-06-30,A,613655340.3,387690463.3,58.04,387690521.4,225964819.0,G 德赛,387690492.3,6,0.0389,-10.39%,0.35740247002727804
2303,49,2006-09-30,A,642160847.6,405722981.1,0.0,405722981.1,236437866.5,G 德赛,405722981.1,9,0.0412,-1.65%,0.35099047386185894
2304,49,2006-12-31,A,609737126.6,364186702.3,0.0,364186702.3,245550424.2,德赛电池,364186702.3,12,0.0381,5.05%,0.37566922329754143
2306,49,2007-03-31,A,591418923.6,367183797.4,0.0,367183797.4,224235126.2,德赛电池,367183797.4,3,0.0355,6.50%,0.37234457339553395
2307,49,2007-06-30,A,557429207.1,348936769.0,0.0,348936769.0,208492438.1,德赛电池,348936769.0,6,0.034,-5.48%,0.37391230082016047
2308,49,2007-09-30,A,661853944.8,453778425.2,0.0,453778425.2,208075519.5,德赛电池,453778425.2,9,0.0333,-2.81%,0.33769543946799535
2309,49,2007-12-31,A,657017480.8,443354440.7,0.0,443354440.7,213663040.1,德赛电池,443354440.7,12,0.0357,-21.04%,0.33934634091488836
2311,49,2008-03-31,A,612924023.1,397264383.8,0.0,397264383.8,215659639.3,德赛电池,397264383.8,3,0.035,2.35%,0.3588863034908474
2312,49,2008-06-30,A,626093186.3,408338072.6,0.0,408338072.6,217755113.7,德赛电池,408338072.6,6,0.036,6.08%,0.3536738868064553
2313,49,2008-09-30,A,733564338.9,518820083.3,0.0,518820083.3,214744255.7,德赛电池,518820083.3,9,0.036,6.34%,0.31269592971607635
2314,49,2008-12-31,A,611818377.0,400002122.9,0.0,400002122.9,211816254.1,德赛电池,400002122.9,12,0.0422,-2.26%,0.3355393764317959
2316,49,2009-03-31,A,585508522.0,389650405.7,0.0,389650405.7,195858116.2,德赛电池,389650405.7,3,0.0433,2.70%,0.32490443369681804
2317,49,2009-06-30,A,582500763.7,396368965.9,,396368965.9,186131797.8,德赛电池,396368965.9,6,0.0455,-1.04%,0.3082192465041649
2318,49,2009-09-30,A,631011997.8,470536992.2,0.0,470536992.2,160475005.6,德赛电池,470536992.2,9,0.043,10.49%,0.2576915005495405
2319,49,2009-12-31,A,654663928.2,477751786.4,3000000.0,480751786.4,173912141.7,德赛电池,479251786.4,12,0.0379,27.93%,0.2825673254181865
2321,49,2010-03-31,A,589552765.7,417413911.7,3000000.0,420413911.7,169138854.0,德赛电池,418913911.7,3,0.0342,4.45%,0.31227228832208365
