ID,Date,Type,Short-term liabilities,Long-term liabilities,Name
600022,2006-01-01,A,8811982784,1644432500,济南钢铁
600022,2006-03-31,A,8458094705,2140182500,济南钢铁
600022,2006-06-30,A,8149124490,1367028500,G 济钢
600022,2006-09-30,A,9054263411,1332278500,G 济钢
600022,2006-12-31,A,9863647420,1382278500,济南钢铁
600022,2007-01-01,A,9866647420,1379278500,济南钢铁
600022,2007-03-31,A,9693742988,1442278500,济南钢铁
600022,2007-06-30,A,9463888959,1795827464,济南钢铁
600022,2007-09-30,A,9671388112,1756819214,济南钢铁
600022,2007-12-31,A,10797011185,868503567.8,济南钢铁
600022,2008-01-01,A,11281019000,868503567.8,济南钢铁
600022,2008-03-31,A,12534072553,829502541.7,济南钢铁
600022,2008-06-30,A,13362538456,584819375,济南钢铁
600022,2008-09-30,A,15776852470,501486311.6,济南钢铁
600022,2008-12-31,A,17390047966,3110767015,济南钢铁
600022,2009-01-01,A,17390047966,3110767015,济南钢铁
600022,2009-03-31,A,16391416768,3724560061,济南钢铁
600022,2009-06-30,A,15882120598,5119902937,济南钢铁
600022,2009-09-30,A,16376676855,5856907377,济南钢铁
600022,2009-12-31,A,15352843994,6504823296,济南钢铁
600022,2010-01-01,A,15352843994,6504823296,济南钢铁
600022,2010-03-31,A,15279678478,7949585617,济南钢铁
600022,2010-06-30,A,15863763039,7812689571,济南钢铁
600022,2010-09-30,A,15086294689,7973352446,济南钢铁
600022,2010-12-31,A,18020833132,7554757098,济南钢铁
600022,2011-01-01,A,18020833132,7554757098,济南钢铁
600022,2011-03-31,A,18543497818,7769281384,济南钢铁
600022,2011-06-30,A,18259267507,7640697870,济南钢铁
600022,2011-09-30,A,17176472081,6459196255,济南钢铁
600022,2011-12-31,A,17601255784,5193799743,济南钢铁
600022,2012-01-01,A,30829848019,9597225283,山东钢铁
600022,2012-03-31,A,35247008928,8175252454,山东钢铁
600022,2012-06-30,A,35464350584,6757905952,山东钢铁
600022,2012-09-30,A,32965500667,6220155952,山东钢铁
600022,2012-12-31,A,36462936012,3829325543,山东钢铁
600026,2005-01-01,A,1081816581,1904261924,G 中海
600026,2005-03-31,A,1079830286,2054917237,中海发展
600026,2005-06-30,A,1323267833,1937448140,中海发展
600026,2005-09-30,A,1425790208,1919770501,中海发展
600026,2005-12-31,A,1049768346,1465691302,G 中海
600026,2006-01-01,A,1014352209,1501107438,中海发展
600026,2006-03-31,A,1081133244,1408514792,G 中海
600026,2006-06-30,A,2163729284,1426017299,G 中海
600026,2006-09-30,A,1222394140,2020023953,G 中海
600026,2006-12-31,A,2603527269,1942197283,中海发展
600026,2007-01-01,A,2564611131,1830287803,中海发展
600026,2007-03-31,A,2334336588,2442820037,中海发展
600026,2007-06-30,A,2544529153,3229928479,中海发展
600026,2007-09-30,A,1200386383,5130216499,中海发展
600026,2007-12-31,A,1712217656,5725381010,中海发展
600026,2008-01-01,A,1712217656,5725381010,中海发展
600026,2008-03-31,A,2526558453,4067949132,中海发展
600026,2008-06-30,A,3720217284,4491947524,中海发展
600026,2008-09-30,A,3303497599,5089520660,中海发展
600026,2008-12-31,A,1833759991,6545982429,中海发展
600026,2009-01-01,A,1834141087,6545982429,中海发展
600026,2009-03-31,A,4978272149,3924795429,中海发展
600026,2009-06-30,A,5415162723,4181272051,中海发展
600026,2009-09-30,A,3076404932,7266476087,中海发展
600026,2009-12-31,A,3229695200,9061998493,中海发展
600026,2010-01-01,A,3229695200,9061998493,中海发展
600026,2010-03-31,A,2558649475,10057011301,中海发展
600026,2010-06-30,A,3134159059,11941850276,中海发展
600026,2010-09-30,A,2751311076,12654008987,中海发展
600026,2010-12-31,A,4562382694,13056331894,中海发展
600026,2011-01-01,A,4562382694,13056331894,中海发展
600026,2011-03-31,A,6745625413,13179504951,中海发展
600026,2011-06-30,A,8375276686,14304699400,中海发展
600026,2011-09-30,A,6118966850,21700659704,中海发展
600026,2011-12-31,A,6479463503,20767742731,中海发展
600026,2012-01-01,A,6479463503,20806728673,中海发展
600026,2012-03-31,A,6870862397,23755826365,中海发展
600026,2012-06-30,A,8961290888,22424388437,中海发展
600026,2012-09-30,A,9087429852,30069528446,中海发展
600026,2012-12-31,A,6322972637,27151986906,中海发展
600027,2005-01-01,A,7134040000,10093945000,华电国际
600027,2005-03-31,A,6832047000,10185550000,华电国际
600027,2005-06-30,A,7045008000,9835500000,华电国际
600027,2005-09-30,A,7241668000,10228627000,华电国际
600027,2005-12-31,A,8171496000,12769125000,华电国际
600027,2006-01-01,A,8171496000,12769125000,华电国际
600027,2006-03-31,A,9029889000,14370439000,华电国际
600027,2006-06-30,A,13392265000,14835083000,华电国际
600027,2006-09-30,A,14493036000,17388218000,G 华电电
600027,2006-12-31,A,18806508000,19749906000,华电国际
600027,2007-01-01,A,19064976000,19914268000,华电国际
600027,2007-03-31,A,18832985000,21455491000,华电国际
600027,2007-06-30,A,21946891000,21526998000,华电国际
600027,2007-09-30,A,24711096000,21765250000,华电国际
600027,2007-12-31,A,24119503000,23423936000,华电国际
600027,2008-01-01,A,25765691000,27301380000,华电国际
600027,2008-03-31,A,23172004000,27756834000,华电国际
600027,2008-06-30,A,24596904000,30127838000,华电国际
600027,2008-09-30,A,30028632000,40875530000,华电国际
600027,2008-12-31,A,27751825000,41426809000,华电国际
600027,2009-01-01,A,27751825000,41426809000,华电国际
600027,2009-03-31,A,28211561000,46003045000,华电国际
600027,2009-06-30,A,29843424000,47015337000,华电国际
600027,2009-09-30,A,30353587000,47478820000,华电国际
600027,2009-12-31,A,32215639000,47417062000,华电国际
600027,2010-01-01,A,32215639000,47417062000,华电国际
600027,2010-03-31,A,34529699000,49101357000,华电国际
600027,2010-06-30,A,40155021000,54905324000,华电国际
600027,2010-09-30,A,39798649000,59061444000,华电国际
600027,2010-12-31,A,46660227000,59612927000,华电国际
600027,2011-01-01,A,46660227000,59612927000,华电国际
600027,2011-03-31,A,49181574000,66066472000,华电国际
600027,2011-06-30,A,53238581000,64512522000,华电国际
600027,2011-09-30,A,54647536000,69922378000,华电国际
600027,2011-12-31,A,54003678000,70729329000,华电国际
600027,2012-01-01,A,54175140000,70729329000,华电国际
600027,2012-03-31,A,56892038000,78050449000,华电国际
600027,2012-06-30,A,53847173000,78949365000,华电国际
600027,2012-09-30,A,54958410000,79222088000,华电国际
600027,2012-12-31,A,56412527000,80513726000,华电国际
600028,2005-01-01,A,1.4391E+11,98605000000,中国石化
600028,2005-03-31,A,1.46508E+11,1.07075E+11,中国石化
600028,2005-06-30,A,1.51747E+11,1.14494E+11,中国石化
600028,2005-09-30,A,1.51863E+11,1.17104E+11,中国石化
600028,2005-12-31,A,1.67792E+11,1.07774E+11,中国石化
600028,2006-01-01,A,1.67792E+11,1.07774E+11,中国石化
600028,2006-03-31,A,1.77008E+11,1.08713E+11,中国石化
600028,2006-06-30,A,2.11744E+11,1.08516E+11,中国石化
600028,2006-09-30,A,2.18604E+11,1.06884E+11,中国石化
600028,2006-12-31,A,2.0783E+11,1.0986E+11,中国石化
600028,2007-01-01,A,2.12776E+11,1.08145E+11,中国石化
600028,2007-03-31,A,2.19475E+11,1.034E+11,中国石化
600028,2007-06-30,A,2.26153E+11,1.17371E+11,中国石化
600028,2007-09-30,A,2.26937E+11,1.16232E+11,中国石化
600028,2007-12-31,A,2.61757E+11,1.30468E+11,中国石化
600028,2008-01-01,A,2.51683E+11,1.44686E+11,中国石化
600028,2008-03-31,A,2.86216E+11,1.47213E+11,中国石化
600028,2008-06-30,A,3.39726E+11,1.49531E+11,中国石化
600028,2008-09-30,A,3.37228E+11,1.42213E+11,中国石化
600028,2008-12-31,A,2.43233E+11,1.58056E+11,中国石化
600028,2009-01-01,A,2.70069E+11,1.43062E+11,中国石化
600028,2009-03-31,A,2.46E+11,1.64698E+11,中国石化
600028,2009-06-30,A,2.71006E+11,1.68576E+11,中国石化
600028,2009-09-30,A,2.92236E+11,1.63748E+11,中国石化
600028,2009-12-31,A,3.01362E+11,1.64528E+11,中国石化
600028,2010-01-01,A,3.03864E+11,1.76484E+11,中国石化
600028,2010-03-31,A,3.28897E+11,1.68426E+11,中国石化
600028,2010-06-30,A,3.01687E+11,1.91225E+11,中国石化
600028,2010-09-30,A,3.00151E+11,2.03456E+11,中国石化
600028,2010-12-31,A,3.25627E+11,2.0708E+11,中国石化
600028,2011-01-01,A,3.25627E+11,2.0708E+11,中国石化
600028,2011-03-31,A,3.47491E+11,2.28083E+11,中国石化
600028,2011-06-30,A,3.85626E+11,1.97671E+11,中国石化
600028,2011-09-30,A,3.84264E+11,1.96794E+11,中国石化
600028,2011-12-31,A,4.29073E+11,1.91455E+11,中国石化
600028,2012-01-01,A,4.29073E+11,1.91455E+11,中国石化
600028,2012-03-31,A,4.82245E+11,1.89561E+11,中国石化
600028,2012-06-30,A,4.3822E+11,2.10737E+11,中国石化
600028,2012-09-30,A,4.43452E+11,2.06241E+11,中国石化
600028,2012-12-31,A,4.93109E+11,2.03561E+11,中国石化
600029,2005-01-01,A,26718000000,22723000000,南方航空
600029,2005-03-31,A,28333000000,24829000000,南方航空
600029,2005-06-30,A,29908000000,25839000000,南方航空
600029,2005-09-30,A,30136000000,27776000000,南方航空
600029,2005-12-31,A,33354000000,26858000000,南方航空
600029,2006-01-01,A,33354000000,26858000000,S 南航
600029,2006-03-31,A,36435000000,25694000000,南方航空
600029,2006-06-30,A,39710000000,24443000000,南方航空
600029,2006-09-30,A,41057000000,24929000000,南方航空
600029,2006-12-31,A,39170000000,24780000000,S 南航
600029,2007-01-01,A,38819000000,25211000000,南方航空
600029,2007-03-31,A,41587000000,24281000000,S 南航
600029,2007-06-30,A,40293000000,26674000000,南方航空
600029,2007-09-30,A,41852000000,28081000000,南方航空
600029,2007-12-31,A,42601000000,25161000000,南方航空
600029,2008-01-01,A,42543000000,25147000000,南方航空
600029,2008-03-31,A,42967000000,25438000000,南方航空
600029,2008-06-30,A,45632000000,25309000000,南方航空
600029,2008-09-30,A,45737000000,27394000000,南方航空
600029,2008-12-31,A,41279000000,32276000000,南方航空
600029,2009-01-01,A,41279000000,32276000000,南方航空
600029,2009-03-31,A,34458000000,40300000000,南方航空
600029,2009-06-30,A,36794000000,43452000000,南方航空
600029,2009-09-30,A,36181000000,43156000000,南方航空
600029,2009-12-31,A,37782000000,43696000000,南方航空
600029,2010-01-01,A,37782000000,43696000000,南方航空
600029,2010-03-31,A,40319000000,45247000000,南方航空
600029,2010-06-30,A,38999000000,49555000000,南方航空
600029,2010-09-30,A,38174000000,51164000000,南方航空
600029,2010-12-31,A,31801000000,49209000000,南方航空
600029,2011-01-01,A,31801000000,49209000000,南方航空
600029,2011-03-31,A,33492000000,45528000000,南方航空
600029,2011-06-30,A,36794000000,45923000000,南方航空
600029,2011-09-30,A,40826000000,46725000000,南方航空
600029,2011-12-31,A,43506000000,48115000000,南方航空
600029,2012-01-01,A,43506000000,48115000000,南方航空
600029,2012-03-31,A,42357000000,51806000000,南方航空
600029,2012-06-30,A,48540000000,50381000000,南方航空
600029,2012-09-30,A,48200000000,56218000000,南方航空
600029,2012-12-31,A,47530000000,55368000000,南方航空
600030,2005-01-01,A,,,G 中信
600030,2005-03-31,A,,,中信证券
600030,2005-06-30,A,,,中信证券
600030,2005-09-30,A,,,G 中信
600030,2005-12-31,A,,,G 中信
600030,2006-01-01,A,,,中信证券
600030,2006-03-31,A,,,G 中信
600030,2006-06-30,A,,,G 中信
600030,2006-09-30,A,,,G 中信
600030,2006-12-31,A,,,中信证券
600030,2007-01-01,A,,,中信证券
600030,2007-03-31,A,,,中信证券
600030,2007-06-30,A,,,中信证券
600030,2007-09-30,A,,,中信证券
600030,2007-12-31,A,,,中信证券
600030,2008-01-01,A,,,中信证券
600030,2008-03-31,A,,,中信证券
600030,2008-06-30,A,,,中信证券
600030,2008-09-30,A,,,中信证券
600030,2008-12-31,A,,,中信证券
600030,2009-01-01,A,,,中信证券
600030,2009-03-31,A,,,中信证券
600030,2009-06-30,A,,,中信证券
600030,2009-09-30,A,,,中信证券
600030,2009-12-31,A,,,中信证券
600030,2010-01-01,A,,,中信证券
600030,2010-03-31,A,,,中信证券
600030,2010-06-30,A,,,中信证券
600030,2010-09-30,A,,,中信证券
600030,2010-12-31,A,,,中信证券
600030,2011-01-01,A,,,中信证券
600030,2011-03-31,A,,,中信证券
600030,2011-06-30,A,,,中信证券
600030,2011-09-30,A,,,中信证券
600030,2011-12-31,A,,,中信证券
600030,2012-01-01,A,0,0,中信证券
600030,2012-03-31,A,,,中信证券
600030,2012-06-30,A,0,0,中信证券
600030,2012-09-30,A,0,0,中信证券
600030,2012-12-31,A,0,0,中信证券
600031,2005-01-01,A,2164840854,200000000,G 三一
600031,2005-03-31,A,2289902889,347000000,三一重工
600031,2005-06-30,A,2421682427,400000000,G 三一
600031,2005-09-30,A,2278948677,450000000,G 三一
600031,2005-12-31,A,2160817286,450000000,G 三一
600031,2006-01-01,A,2160817286,450000000,三一重工
600031,2006-03-31,A,2705774298,350000000,G 三一
600031,2006-06-30,A,2153648942,350000000,G 三一
600031,2006-09-30,A,2569972091,410000000,G 三一
600031,2006-12-31,A,2391537875,772469600,三一重工
600031,2007-01-01,A,2483969345,776964855.5,三一重工
600031,2007-03-31,A,2740331279,937264691.4,三一重工
600031,2007-06-30,A,2861886161,1566773944,三一重工
600031,2007-09-30,A,4015614184,1942136756,三一重工
600031,2007-12-31,A,4065992221,2065909376,三一重工
600031,2008-01-01,A,4065992221,2065909376,三一重工
600031,2008-03-31,A,4851931015,2532261667,三一重工
600031,2008-06-30,A,5848870992,2450412064,三一重工
600031,2008-09-30,A,5782494634,2697253492,三一重工
600031,2008-12-31,A,4574168106,3208298900,三一重工
600031,2009-01-01,A,4574168106,3208298900,三一重工
600031,2009-03-31,A,5435286940,3043091161,三一重工
600031,2009-06-30,A,5995080881,2404240026,三一重工
600031,2009-09-30,A,5920570733,2216248743,三一重工
600031,2009-12-31,A,5518725732,2033598558,三一重工
600031,2010-01-01,A,10038603645,2389986101,三一重工
600031,2010-03-31,A,10312787267,2598905553,三一重工
600031,2010-06-30,A,16921019616,2081657705,三一重工
600031,2010-09-30,A,16360704348,2372025339,三一重工
600031,2010-12-31,A,17530986734,1891256704,三一重工
600031,2011-01-01,A,17642255876,1891256704,三一重工
600031,2011-03-31,A,26399689283,4571418143,三一重工
600031,2011-06-30,A,27922361811,4075184663,三一重工
600031,2011-09-30,A,27732643205,7008333781,三一重工
600031,2011-12-31,A,23131799197,7421308353,三一重工
600031,2012-01-01,A,23131800000,7421308000,三一重工
600031,2012-03-31,A,29941451895,8720718565,三一重工
600031,2012-06-30,A,30776587410,16365781388,三一重工
600031,2012-09-30,A,24856291483,17293384396,三一重工
600031,2012-12-31,A,22692661000,17155275000,三一重工
600033,2005-01-01,A,988368212.6,377549189,福建高速
600033,2005-03-31,A,1166444766,451429189,福建高速
600033,2005-06-30,A,1214959507,451429189,福建高速
600033,2005-09-30,A,1138048233,443324522.1,福建高速
600033,2005-12-31,A,999005943.5,430317511.7,福建高速
600033,2006-01-01,A,999005943.5,430317511.7,福建高速
600033,2006-03-31,A,970842977.8,427967820.8,福建高速
600033,2006-06-30,A,1219778340,308999814,福建高速
600033,2006-09-30,A,1162413704,261978391.5,G 闽高速
600033,2006-12-31,A,898436526,344887809.2,福建高速
600033,2007-01-01,A,898436526,389794038.9,福建高速
600033,2007-03-31,A,816588882.6,388110220.1,福建高速
600033,2007-06-30,A,1015862918,383776324.1,福建高速
600033,2007-09-30,A,840238519.7,379901414.4,福建高速
600033,2007-12-31,A,1421424402,371622121.1,福建高速
600033,2008-01-01,A,2221424402,371622121.1,福建高速
600033,2008-03-31,A,3466554195,359449127.1,福建高速
600033,2008-06-30,A,3373825807,1152756850,福建高速
600033,2008-09-30,A,3051605525,1601685691,福建高速
600033,2008-12-31,A,2754895208,1603165791,福建高速
600033,2009-01-01,A,2754895208,1603165791,福建高速
600033,2009-03-31,A,2970494301,1704606525,福建高速
600033,2009-06-30,A,3222818816,1667400257,福建高速
600033,2009-09-30,A,3855567479,1630586261,福建高速
600033,2009-12-31,A,2438972822,1638921896,福建高速
600033,2010-01-01,A,2438972822,1638921896,福建高速
600033,2010-03-31,A,2836904741,1664588984,福建高速
600033,2010-06-30,A,3485348602,1639348866,福建高速
600033,2010-09-30,A,6075963416,1797511811,福建高速
600033,2010-12-31,A,6196595127,2838237076,福建高速
600033,2011-01-01,A,6196595127,2838237076,福建高速
600033,2011-03-31,A,7681357545,4015261172,福建高速
600033,2011-06-30,A,6634080261,5005133763,福建高速
600033,2011-09-30,A,5357093182,6155872092,福建高速
600033,2011-12-31,A,4311546309,6798673541,福建高速
600033,2012-01-01,A,4311546309,6798673541,福建高速
600033,2012-03-31,A,3143122587,8248406729,福建高速
600033,2012-06-30,A,2887085989,8264551980,福建高速
600033,2012-09-30,A,3045390890,7904224407,福建高速
600033,2012-12-31,A,3120286823,7712312225,福建高速
600035,2005-01-01,A,96286202.74,96000000,楚天高速
600035,2005-03-31,A,128105972.7,96000000,楚天高速
600035,2005-06-30,A,149853772.2,196000000,楚天高速
600035,2005-09-30,A,185886781.3,196000000,楚天高速
600035,2005-12-31,A,886034889,100000000,楚天高速
600035,2006-01-01,A,886034889,100000000,楚天高速
600035,2006-03-31,A,955361296.8,100000000,楚天高速
600035,2006-06-30,A,945650089.7,100000000,楚天高速
600035,2006-09-30,A,897136078.3,100000000,楚天高速
600035,2006-12-31,A,814911831.1,100000000,楚天高速
600035,2007-01-01,A,814911831.1,100000000,楚天高速
600035,2007-03-31,A,806217568.5,100000000,楚天高速
600035,2007-06-30,A,784581441.8,100000000,楚天高速
600035,2007-09-30,A,726721674,100000000,楚天高速
600035,2007-12-31,A,606961692.8,0,楚天高速
600035,2008-01-01,A,606961692.8,0,楚天高速
600035,2008-03-31,A,589894439.4,0,楚天高速
600035,2008-06-30,A,483863563.3,0,楚天高速
600035,2008-09-30,A,480867208.2,0,楚天高速
600035,2008-12-31,A,491243206.8,0,楚天高速
600035,2009-01-01,A,491243206.8,0,楚天高速
600035,2009-03-31,A,562022196.5,0,楚天高速
600035,2009-06-30,A,723319875.3,0,楚天高速
600035,2009-09-30,A,876120327.5,0,楚天高速
600035,2009-12-31,A,975817426.3,100000000,楚天高速
600035,2010-01-01,A,975817426.3,100000000,楚天高速
600035,2010-03-31,A,979519248.7,450000000,楚天高速
600035,2010-06-30,A,753878157.1,750000000,楚天高速
600035,2010-09-30,A,744234124.1,900000000,楚天高速
600035,2010-12-31,A,1336361528,1500000000,楚天高速
600035,2011-01-01,A,1336361528,1500000000,楚天高速
600035,2011-03-31,A,1144988335,2000000000,楚天高速
600035,2011-06-30,A,1695378879,2675000000,楚天高速
600035,2011-09-30,A,2283265966,3137083171,楚天高速
600035,2011-12-31,A,1930516462,4037083171,楚天高速
600035,2012-01-01,A,1930516462,4037083171,楚天高速
600035,2012-03-31,A,2282427041,5023383171,楚天高速
600035,2012-06-30,A,2327571823,5572383171,楚天高速
600035,2012-09-30,A,2009304434,5908993171,楚天高速
600035,2012-12-31,A,1800440967,6255633171,楚天高速
600036,2005-01-01,A,,,招商银行
600036,2005-03-31,A,,,招商银行
600036,2005-06-30,A,,,招商银行
600036,2005-09-30,A,,,招商银行
600036,2005-12-31,A,,,招商银行
600036,2006-01-01,A,,,招商银行
600036,2006-03-31,A,,,G 招行
600036,2006-06-30,A,,,G 招行
600036,2006-09-30,A,,,G 招行
600036,2006-12-31,A,,,招商银行
600036,2007-01-01,A,,,招商银行
600036,2007-03-31,A,,,招商银行
600036,2007-06-30,A,,,招商银行
600036,2007-09-30,A,,,招商银行
600036,2007-12-31,A,,,招商银行
600036,2008-01-01,A,,,招商银行
600036,2008-03-31,A,,,招商银行
600036,2008-06-30,A,,,招商银行
600036,2008-09-30,A,,,招商银行
600036,2008-12-31,A,,,招商银行
600036,2009-01-01,A,,,招商银行
600036,2009-03-31,A,,,招商银行
600036,2009-06-30,A,,,招商银行
600036,2009-09-30,A,,,招商银行
600036,2009-12-31,A,,,招商银行
600036,2010-01-01,A,,,招商银行
600036,2010-03-31,A,,,招商银行
600036,2010-06-30,A,,,招商银行
600036,2010-09-30,A,,,招商银行
600036,2010-12-31,A,,,招商银行
600036,2011-01-01,A,,,招商银行
600036,2011-03-31,A,,,招商银行
600036,2011-06-30,A,,,招商银行
600036,2011-09-30,A,,,招商银行
600036,2011-12-31,A,,,招商银行
600036,2012-01-01,A,0,0,招商银行
600036,2012-03-31,A,,,招商银行
600036,2012-06-30,A,0,0,招商银行
600036,2012-09-30,A,0,0,招商银行
600036,2012-12-31,A,0,0,招商银行
600037,2005-01-01,A,559873301.4,1280714730,歌华有线
600037,2005-03-31,A,508587247.4,1279011848,歌华有线
600037,2005-06-30,A,521334183.9,1273738621,歌华有线
600037,2005-09-30,A,535880816.3,1270081052,歌华有线
600037,2005-12-31,A,584998178.5,933700813.8,歌华有线
600037,2006-01-01,A,584998178.5,933700813.8,歌华有线
600037,2006-03-31,A,604264689.6,49631720.37,G 歌华
600037,2006-06-30,A,836944641.5,29546495.69,G 歌华
600037,2006-09-30,A,692518880.5,33614358.33,G 歌华
600037,2006-12-31,A,749582487.2,42553948.69,歌华有线
600037,2007-01-01,A,489930101.2,301973151.6,歌华有线
600037,2007-03-31,A,724689985.5,41804111.41,歌华有线
600037,2007-06-30,A,604153590.6,312193143.5,歌华有线
600037,2007-09-30,A,496409300.2,383700244.5,歌华有线
600037,2007-12-31,A,667449568.9,390925495.4,歌华有线
600037,2008-01-01,A,667449568.9,390925495.4,歌华有线
600037,2008-03-31,A,793156061,378773160.3,歌华有线
600037,2008-06-30,A,929932608.8,460476040.9,歌华有线
600037,2008-09-30,A,1028234424,447870757,歌华有线
600037,2008-12-31,A,912811172.1,455932830.1,歌华有线
600037,2009-01-01,A,912811172.1,455932830.1,歌华有线
600037,2009-03-31,A,895556323.3,450732433.5,歌华有线
600037,2009-06-30,A,902916667,436723736.1,歌华有线
600037,2009-09-30,A,768599374.5,424443853.9,歌华有线
600037,2009-12-31,A,972251140.6,417704281.2,歌华有线
600037,2010-01-01,A,972251140.6,417704281.2,歌华有线
600037,2010-03-31,A,1015247348,532034017.6,歌华有线
600037,2010-06-30,A,1086635879,989315222.7,歌华有线
600037,2010-09-30,A,1004846386,1085080814,歌华有线
600037,2010-12-31,A,1201847392,2663548210,歌华有线
600037,2011-01-01,A,1201847392,2663548210,歌华有线
600037,2011-03-31,A,1397995214,3134947713,歌华有线
600037,2011-06-30,A,1114344085,3200767713,歌华有线
600037,2011-09-30,A,1520065234,3666008857,歌华有线
600037,2011-12-31,A,1732309177,4065323783,歌华有线
600037,2012-01-01,A,1732309177,4065323783,歌华有线
600037,2012-03-31,A,1425545568,3996167345,歌华有线
600037,2012-06-30,A,1445147514,3928340508,歌华有线
600037,2012-09-30,A,1145840319,3852125793,歌华有线
600037,2012-12-31,A,1098961906,3817197928,歌华有线
600038,2005-01-01,A,572894894.4,0,哈飞股份
600038,2005-03-31,A,570299186.2,0,哈飞股份
600038,2005-06-30,A,619700036.5,0,哈飞股份
600038,2005-09-30,A,837792462.6,0,哈飞股份
600038,2005-12-31,A,600334660.1,0,哈飞股份
600038,2006-01-01,A,600334660.1,0,哈飞股份
600038,2006-03-31,A,614018658.8,0,哈飞股份
600038,2006-06-30,A,772289997.2,0,哈飞股份
600038,2006-09-30,A,1144820572,0,G 哈飞
600038,2006-12-31,A,1005145234,0,哈飞股份
600038,2007-01-01,A,1022815235,0,哈飞股份
600038,2007-03-31,A,995534637.2,17670001.46,哈飞股份
600038,2007-06-30,A,1307010689,17670001.46,哈飞股份
600038,2007-09-30,A,1560052492,17670001.46,哈飞股份
600038,2007-12-31,A,1193217829,0,哈飞股份
600038,2008-01-01,A,1193217829,0,哈飞股份
600038,2008-03-31,A,1178108219,0,哈飞股份
600038,2008-06-30,A,1196565154,0,哈飞股份
600038,2008-09-30,A,1800494200,0,哈飞股份
600038,2008-12-31,A,1574486377,0,哈飞股份
600038,2009-01-01,A,1574486377,0,哈飞股份
600038,2009-03-31,A,1666889829,0,哈飞股份
600038,2009-06-30,A,1677681580,0,哈飞股份
600038,2009-09-30,A,2024790279,0,哈飞股份
600038,2009-12-31,A,1375985983,0,哈飞股份
600038,2010-01-01,A,1375985983,0,哈飞股份
600038,2010-03-31,A,1324859034,0,哈飞股份
600038,2010-06-30,A,1436891274,0,哈飞股份
600038,2010-09-30,A,1845685399,0,哈飞股份
600038,2010-12-31,A,1355964794,0,哈飞股份
600038,2011-01-01,A,1355964794,0,哈飞股份
600038,2011-03-31,A,1446565021,0,哈飞股份
600038,2011-06-30,A,1808882940,0,哈飞股份
600038,2011-09-30,A,2193766601,0,哈飞股份
600038,2011-12-31,A,1624756338,0,哈飞股份
600038,2012-01-01,A,1624756338,0,哈飞股份
600038,2012-03-31,A,1849825256,0,哈飞股份
600038,2012-06-30,A,2549893452,0,哈飞股份
600038,2012-09-30,A,2877452481,0,哈飞股份
600038,2012-12-31,A,3389878931,0,哈飞股份
600039,2005-01-01,A,1835437683,333600000,四川路桥
600039,2005-03-31,A,1982726613,353600000,四川路桥
600039,2005-06-30,A,1687488529,353600000,四川路桥
600039,2005-09-30,A,1892748722,353600000,四川路桥
600039,2005-12-31,A,1822413397,375404991,四川路桥
600039,2006-01-01,A,1822413397,375404991,S 川路桥
600039,2006-03-31,A,1688828743,452816315.4,四川路桥
600039,2006-06-30,A,2125024367,625189389.4,四川路桥
600039,2006-09-30,A,2203715604,740051172.7,四川路桥
600039,2006-12-31,A,1777501662,569100000,S 川路桥
600039,2007-01-01,A,1765030680,574870405.8,四川路桥
600039,2007-03-31,A,2078225711,570197113,四川路桥
600039,2007-06-30,A,1915854174,1118020079,四川路桥
600039,2007-09-30,A,1877296561,1182767319,四川路桥
600039,2007-12-31,A,1970606097,1222461920,四川路桥
600039,2008-01-01,A,1970606097,1221362576,四川路桥
600039,2008-03-31,A,2261271284,1310806082,四川路桥
600039,2008-06-30,A,2446058265,1371260607,四川路桥
600039,2008-09-30,A,2439847180,1491523586,四川路桥
600039,2008-12-31,A,2630416460,1433405735,四川路桥
600039,2009-01-01,A,2630416460,1433405735,四川路桥
600039,2009-03-31,A,2850077486,1663981453,四川路桥
600039,2009-06-30,A,2822569535,1867301223,四川路桥
600039,2009-09-30,A,2708701258,1995525988,四川路桥
600039,2009-12-31,A,3112377374,1978748229,四川路桥
600039,2010-01-01,A,3112377374,1978748229,四川路桥
600039,2010-03-31,A,3363945120,2037986468,四川路桥
600039,2010-06-30,A,3960062358,2101733432,四川路桥
600039,2010-09-30,A,4350055570,2126080671,四川路桥
600039,2010-12-31,A,3705296600,2182783610,四川路桥
600039,2011-01-01,A,3705296600,2182783610,四川路桥
600039,2011-03-31,A,4014488804,2158335348,四川路桥
600039,2011-06-30,A,4892826350,1585307673,四川路桥
600039,2011-09-30,A,4846455497,2138325688,四川路桥
600039,2011-12-31,A,5450212795,1532154880,四川路桥
600039,2012-01-01,A,19767724779,6132994822,四川路桥
600039,2012-03-31,A,5186157044,1746065809,四川路桥
600039,2012-06-30,A,22005141852,7367857559,四川路桥
600039,2012-09-30,A,21708729257,8616402889,四川路桥
600039,2012-12-31,A,20016264724,9707757830,四川路桥
600048,2006-01-01,A,5598903833,1213502779,保利地产
600048,2006-06-30,A,6693962811,2871210881,保利地产
600048,2006-09-30,A,7746549488,3162784932,保利地产
600048,2006-12-31,A,8863285788,3626126540,保利地产
600048,2007-01-01,A,8863285788,3626230521,保利地产
600048,2007-03-31,A,11066307977,3500875852,保利地产
600048,2007-06-30,A,12533409441,4305344498,保利地产
600048,2007-09-30,A,17207025379,8194125939,保利地产
600048,2007-12-31,A,18910201044,9149993921,保利地产
